ID,y
943,90.07
944,95.96
947,107.47
949,114.28
951,111.18
952,92.52
953,103.68
954,73.15
957,108.57
959,83.89
960,106.55
963,112.24
965,107.47
967,97.23
971,86.96
972,77.3
973,97.34
974,112.91
975,93.86
978,113.86
980,121.26
981,92.91
984,118.14
986,92.49
988,92.41
989,103.8
990,113.19
992,110.35
996,98.12
999,116.85
1000,82.35
1001,114.2
1002,94.26
1003,109.48
1004,82.09
1008,106.05
1009,99.34
1010,126.33
1012,114.37
1013,72.81
1014,114.15
1015,98.07
1016,113.46
1019,111.81
1020,106.34
1021,92.49
1022,101.85
1024,92.49
1025,76.43
1027,95.86
1028,100.16
1029,93.61
1030,86.6
1033,113.69
1036,82.96
1037,113.64
1038,89.64
1042,92.46
1043,95.09
1044,89.41
1045,108.89
1047,111.39
1050,95.72
1051,107.1
1054,95.53
1056,92.91
1057,96.83
1059,95.64
1062,92.87
1063,105.45
1064,92.91
1066,83.6
1070,101.74
1076,111.75
1077,100.7
1078,103.29
1080,115.59
1082,115.09
1083,95.18
1089,105.31
1091,102.82
1093,91.7
1097,96.95
1099,93.39
1101,88.27
1103,115.37
1104,113
1106,110.3
1109,87.27
1110,126.28
1111,94.62
1112,111.3
1114,105.66
1116,98.73
1117,117.75
1120,97.58
1124,111.22
1125,92
1126,113.73
1134,109.35
1137,93
1138,119.45
1144,111.58
1145,105.57
1146,84.56
1148,116.94
1150,97.54
1152,95.58
1153,88.79
1154,99.83
1155,105.58
1157,84.31
1162,117.97
1165,106.46
1166,92.35
1167,103.97
1168,96.44
1169,98.79
1171,113.81
1172,93.01
1173,98.79
1174,99.67
1176,92.82
1177,103.63
1178,92.73
1182,105.84
1186,89.55
1187,118.65
1188,89.57
1189,120.39
1191,108.03
1192,110.81
1197,118.27
1198,85.81
1200,82.03
1201,95.49
1203,103.93
1209,119.52
1214,105
1218,112.03
1222,100.97
1226,97.54
1228,91.41
1230,78.32
1232,81.79
1233,100.86
1236,113.28
1238,102.68
1241,111.58
1244,115
1246,85.7
1247,122.21
1250,114.59
1251,100.31
1254,114.03
1255,99.61
1256,103.99
1257,95.97
1258,93.12
1259,107.49
1260,97.28
1263,108.2
1267,78.94
1268,112.57
1271,116.31
1272,106.91
1274,103.48
1275,117.97
1276,104.71
1277,94.86
1279,84.56
1281,104.97
1282,89.57
1283,115.96
1285,112.55
1286,95.71
1289,112.57
1296,114.8
1299,93.84
1301,97.12
1306,92.8
1307,97.52
1308,91.26
1313,104.71
1314,111.01
1315,126.28
1316,90.59
1317,108.03
1319,92.13
1323,85.22
1324,101.22
1325,92.01
1328,107.2
1329,91.31
1330,107.4
1331,97.99
1332,95.57
1337,101.19
1338,112.45
1339,91.6
1340,110.45
1343,112.22
1347,115.08
1348,81.56
1349,103.62
1352,91.42
1354,87.22
1359,109.32
1360,94.82
1363,111.88
1364,93.3
1365,101.31
1366,97.57
1372,90.93
1375,106.66
1376,94
1378,92.7
1379,110.51
1380,98.88
1381,103.86
1384,111.02
1387,100.91
1388,110.11
1392,71.13
1394,104.42
1395,101.77
1396,114.82
1398,89.64
1399,114.82
1400,87.81
1401,98.73
1403,106.25
1404,119.41
1406,114.82
1407,92.82
1408,111.62
1410,79.5
1412,111.26
1413,86.04
1415,94.38
1420,111.62
1422,108.11
1423,113.81
1424,111.62
1425,101.91
1426,79.5
1427,99.27
1429,99.16
1430,115.17
1431,86.79
1432,103.26
1434,121.25
1437,93.12
1438,105.41
1440,112.94
1441,123.04
1442,89.22
1444,108.55
1445,99.37
1446,99.42
1448,96.91
1453,88.75
1454,111.26
1455,107.4
1456,115.3
1458,111.26
1459,90.47
1461,86
1465,100.91
1466,111.23
1469,95.54
1472,88.75
1474,96.16
1477,110.67
1479,95.42
1482,88.47
1483,76.51
1487,91.86
1488,118.69
1490,116.34
1492,119
1494,117.96
1496,104.47
1497,88.28
1499,109.94
1502,92.15
1507,118.11
1508,91.42
1509,97.63
1511,100.42
1512,110.35
1513,107.55
1514,102.7
1518,117.16
1519,87.27
1522,116.68
1524,80.14
1527,89.22
1529,94.48
1532,101.37
1536,114.93
1537,118.27
1539,113.5
1542,119.3
1543,94
1544,106.44
1545,75.56
1550,89.26
1551,118.06
1554,101.34
1556,111.54
1559,91.77
1560,79.75
1562,98.05
1566,89.02
1567,114.97
1569,108.5
1570,107.84
1571,119.94
1574,91.42
1578,102.92
1580,90.38
1583,117.79
1584,91.42
1585,109.28
1586,93.89
1587,109.68
1588,90.86
1590,106.49
1592,104.48
1596,109.26
1598,103.66
1599,93.51
1604,101.59
1606,102.95
1607,86.04
1608,103.21
1609,118.09
1611,95.12
1613,94.56
1616,88.27
1619,118.13
1620,93.04
1621,118.04
1622,83.03
1625,107.26
1627,118.09
1629,109.74
1634,94.73
1636,86.64
1638,106.38
1639,92.28
1641,105.25
1643,97.17
1644,106.38
1645,120.88
1646,94.89
1647,112.06
1648,101.31
1652,90.38
1653,114.53
1656,183.52
1658,93.51
1659,109.77
1661,98.92
1663,86.04
1664,112.28
1665,94.86
1666,111.54
1667,97.53
1668,76.08
1669,106.63
1670,103.3
1672,111.95
1674,113.27
1677,118.69
1678,98.05
1679,117.24
1680,95.13
1683,106.11
1686,99.83
1687,111.04
1689,117.42
1690,97.03
1691,117.38
1692,119.14
1693,91.42
1695,91.5
1696,88.75
1697,111.8
1700,111.54
1701,84.12
1702,108.36
1703,94.08
1704,118.32
1706,85.17
1707,125.33
1708,96.83
1710,91.82
1711,99.16
1713,99.79
1717,105.27
1719,102.92
1720,89.92
1722,91.44
1725,106.57
1726,101.58
1727,100.92
1729,113.48
1730,91.97
1731,112.55
1733,111.54
1734,96.21
1735,108.11
1738,94.56
1742,91.66
1745,113.27
1747,90.01
1749,93.33
1751,92.27
1752,83.47
1753,104.71
1754,97.83
1755,101.81
1756,104.2
1758,107.38
1759,98.64
1760,113.15
1761,127.01
1762,90.68
1763,104.74
1764,90.71
1766,90.15
1768,97.44
1769,85.8
1771,103.5
1772,84.05
1773,114.63
1774,79.52
1775,112.13
1777,123.93
1779,98.64
1780,115.83
1787,99.43
1788,95.83
1790,102.1
1796,117.28
1801,89.28
1803,104.39
1807,116.44
1809,124.87
1812,87.31
1813,119.99
1814,109.56
1815,114.18
1816,106.53
1818,87.92
1820,90.62
1821,108.42
1822,96.46
1825,88.13
1826,98.09
1828,97.24
1831,97.53
1836,126.67
1837,91.47
1841,97.64
1844,101.71
1848,90.07
1851,99.77
1852,98.45
1853,88.87
1854,100.58
1856,91.38
1859,129.41
1860,92.25
1861,81.09
1863,109.52
1865,103.38
1866,106.1
1867,93.88
1868,99.35
1872,99.08
1879,85.77
1880,111.42
1882,95.56
1885,97.56
1887,122.02
1888,86.57
1890,114.8
1894,93.61
1895,99.02
1896,100.39
1897,119.04
1900,112.36
1901,93.31
1902,122.4
1905,80.4
1906,104.75
1912,100.34
1915,99.19
1916,96.16
1917,94.5
1918,104.96
1920,77.68
1923,97.68
1924,95.58
1925,101.99
1930,118.14
1932,125.51
1933,81.78
1934,107.64
1935,97.31
1940,85.13
1941,96.95
1942,111.36
1943,109.64
1944,80.77
1945,99.63
1948,115.35
1949,104.85
1952,98.98
1954,91.04
1955,131.56
1958,93
1959,88.44
1960,104.74
1963,97.92
1965,87.37
1968,116.5
1969,97.52
1971,91.29
1972,105.56
1973,92.17
1975,87.44
1977,95.31
1978,100.78
1979,108.65
1981,93.8
1982,111.42
1987,114.28
1988,89.42
1993,96.4
1997,98.67
1999,95.45
2001,92.12
2002,117.13
2003,92.02
2004,85.4
2006,111.67
2007,100.51
2009,111.28
2010,91.41
2013,122.76
2018,73.48
2022,100.13
2024,113.28
2025,94.21
2026,108.41
2030,109.01
2031,89.35
2032,100.34
2033,89.28
2035,92.75
2036,115.75
2037,96.38
2040,97.44
2043,122.86
2044,115.14
2046,95.56
2054,115.63
2055,96.66
2056,115.83
2059,84.78
2060,93.31
2062,113.9
2063,115.74
2066,93.61
2067,128.37
2072,125.42
2073,121.11
2074,102.26
2075,118.95
2076,96.85
2080,91.21
2082,93.31
2085,103.72
2087,118.81
2091,112.42
2092,92.35
2093,115.83
2098,96.32
2101,104.74
2102,88.57
2103,85.13
2105,106.65
2106,90.41
2107,117.24
2110,86.63
2114,101.33
2115,110.46
2117,84.1
2118,93.93
2119,100.54
2120,92.6
2122,100.87
2123,114.66
2126,94
2127,110.44
2128,87.07
2129,120.33
2132,102.29
2135,101.35
2138,102.11
2139,118.14
2141,101.4
2142,91.35
2146,107
2151,108.64
2157,100.36
2159,119.28
2162,88.87
2164,114.52
2167,98.76
2168,112.37
2171,89.68
2173,91.81
2174,98.18
2175,85.73
2178,83.84
2180,91.95
2185,116.22
2189,84.56
2190,113.72
2192,99.59
2194,110.07
2200,120.06
2201,94.59
2203,106.95
2204,91.34
2205,105.53
2209,125.21
2213,103.74
2214,99.16
2215,104.48
2216,99.98
2218,95.61
2219,109.52
2220,83.58
2222,78.02
2223,110.88
2225,107.43
2226,98
2230,98.63
2233,116.14
2234,108.31
2235,91.34
2236,79.8
2237,90.43
2240,117.72
2241,94.8
2248,100.71
2249,86.48
2250,115.66
2252,110.07
2253,97.02
2254,114.06
2256,74.74
2258,88.24
2259,115.26
2262,101.83
2265,88.51
2266,106
2269,93.57
2271,86.11
2273,92.38
2274,103.19
2275,93.99
2277,102.04
2279,91.34
2280,79.25
2282,91.95
2283,100.71
2288,96.42
2289,112.46
2291,101.98
2292,123.45
2297,97
2298,116.95
2299,88.63
2300,110.14
2301,87.06
2304,92.5
2305,112.73
2306,101.83
2308,91.58
2309,114.46
2311,90.21
2312,111.29
2316,103.05
2321,100.24
2322,106.66
2325,102.01
2326,99.54
2329,123.45
2330,100.87
2331,98.41
2332,114.11
2333,101.83
2334,99.97
2335,106.13
2337,114.83
2338,88.53
2340,114.11
2342,151.25
2345,99.72
2349,93.11
2351,79.06
2352,96.93
2354,111.82
2355,117.7
2357,107.43
2358,96
2360,96.22
2361,111.82
2364,99.73
2366,109.48
2369,92.1
2370,101.16
2371,111.25
2373,122.47
2374,96.18
2376,113.76
2378,111.58
2382,90.76
2383,99.7
2386,97.03
2387,93.32
2389,129.45
2390,105.77
2392,83.48
2398,114.11
2399,98.21
2400,118.94
2401,105.45
2402,99.85
2404,102.19
2407,118.51
2408,108.93
2409,126.38
2412,87.2
2413,86.58
2415,93.13
2420,107.1
2422,93.99
2423,100.54
2426,87.24
2432,96.31
2434,94.2
2435,140.45
2436,111.52
2438,101.19
2440,113.88
2443,98.98
2444,97.69
2447,100.71
2450,101.54
2454,94.25
2455,110.77
2459,101.83
2460,108.78
2463,91.14
2465,92.64
2468,75.12
2469,87.49
2474,84.3
2478,88.72
2480,98.83
2481,117.72
2489,91.95
2490,97.37
2492,93.29
2496,101.83
2497,122.79
2500,89.8
2505,112.55
2507,92.08
2508,105.53
2509,90.54
2510,76.13
2513,90.59
2515,91.95
2518,99.7
2519,100.66
2520,99.7
2521,122.2
2523,116.52
2525,95.06
2529,107.63
2530,83.98
2533,123.58
2535,103.44
2538,113.7
2544,111.14
2553,106
2556,98.79
2558,92.68
2559,118.82
2560,90.39
2561,111.39
2562,78.99
2563,119.52
2564,89.24
2565,115.04
2567,105.53
2572,96.84
2575,98.15
2576,117.3
2577,83.38
2578,87.45
2579,107.05
2580,76.56
2582,98.09
2583,113.86
2587,86.85
2589,113.32
2590,106.32
2591,107.63
2594,105.45
2597,104.1
2598,97.97
2599,99.46
2600,100.44
2602,115.26
2603,96.84
2604,98.37
2606,107.82
2607,75.91
2608,105.81
2613,111.64
2614,100.61
2615,108.51
2617,120.06
2620,101.08
2623,115.62
2624,98.63
2627,111.64
2629,75.91
2630,100.5
2632,83.88
2636,95.29
2639,98.61
2640,98.68
2642,107.63
2644,109.87
2646,109.09
2647,94.19
2649,89.94
2650,111.57
2652,104.86
2653,99.57
2655,106.27
2657,111.41
2659,107.81
2662,95.71
2663,112.74
2664,88.5
2665,104.57
2670,103.02
2671,106.21
2672,95.36
2675,104.86
2677,107.08
2679,117.48
2683,120.1
2684,96.66
2685,90.63
2688,105.43
2689,95.59
2690,94.98
2693,106.2
2694,114.86
2697,89.03
2699,80.2
2703,96.15
2705,103.15
2709,76.5
2710,91.87
2711,106.2
2712,83.16
2713,96.64
2714,112.55
2715,85.46
2717,91.88
2718,112.74
2720,109.19
2721,97.16
2726,83.85
2728,95.54
2731,102.34
2732,105.77
2734,88.92
2736,98.15
2737,96.06
2738,102.16
2739,129.67
2746,88.78
2749,98.08
2751,116.49
2752,105.78
2753,96.7
2757,102.15
2758,81.21
2759,104.92
2760,104.69
2762,106.57
2764,84.73
2765,106.65
2769,108.33
2771,114.05
2774,96.22
2776,89.59
2777,116.63
2778,102.91
2779,122.13
2782,79.85
2784,99.38
2787,101.96
2789,84.53
2792,89.75
2798,107.42
2799,99.52
2800,100.14
2801,91.32
2802,101.2
2804,96.52
2807,96.33
2808,104.74
2809,115.41
2811,116.06
2812,95.24
2814,89.98
2816,109.54
2817,121.37
2818,102.72
2820,109.11
2821,80.52
2822,91.91
2823,109.23
2824,94.87
2826,99.38
2829,127.55
2834,99.21
2835,70.76
2838,94.13
2839,104.3
2840,93.44
2841,104.38
2842,96.78
2846,123.2
2848,93.67
2849,86.74
2850,112.55
2851,97.3
2853,91.28
2854,107.63
2858,117.06
2861,86.59
2864,102.73
2865,112.74
2866,115.7
2867,85.15
2868,112.47
2870,101.79
2877,123.26
2878,111.64
2880,112.33
2882,81.07
2883,93.91
2884,95.66
2885,106.99
2887,96.05
2888,117.42
2889,104.96
2890,97.54
2891,81.39
2892,113.61
2893,102.27
2898,117.92
2899,86.48
2900,120.37
2901,107.45
2909,104.25
2910,105.6
2911,116.77
2913,117.14
2914,99.34
2918,76.98
2919,107.69
2920,111.66
2921,111.64
2922,99.34
2923,103.92
2925,116.06
2926,87.01
2927,108
2929,110.27
2933,97.21
2934,118.14
2936,110.74
2941,96.88
2942,91.9
2943,107.29
2945,103.08
2950,101.97
2951,114.23
2953,118.21
2954,94.15
2955,99.5
2956,88.52
2960,88.59
2962,86.69
2963,112.88
2964,102.21
2966,80.98
2967,85.38
2968,111.65
2969,86.82
2971,94.89
2972,102.25
2974,103.24
2975,105.16
2977,118.95
2980,111.85
2981,97.02
2983,93.43
2984,103.26
2985,110.39
2986,103.57
2987,102.25
2989,92.02
2990,115.14
2991,101.5
2992,78.6
2995,104.41
2996,95.97
3002,112.31
3004,121.75
3005,109.66
3006,98.77
3010,91.21
3011,116.01
3014,89.36
3015,88.07
3016,91.56
3017,112.95
3018,85.02
3021,99.04
3024,110.7
3028,93.4
3030,87.52
3032,85.89
3039,100.9
3040,115.4
3041,100.95
3043,90.09
3044,116.17
3046,106.71
3055,84.02
3056,116.43
3058,92.62
3059,108.72
3061,125.54
3063,111.44
3066,99.12
3067,110.7
3068,81.07
3069,82.62
3072,107.63
3073,111.63
3074,74.81
3077,96.32
3082,95.46
3084,104.41
3085,118.79
3088,109.15
3091,91.02
3092,116.65
3093,107.88
3094,102.79
3096,107.42
3097,84.46
3098,82.86
3102,112.13
3106,101.77
3109,96.18
3111,91.34
3112,109.66
3113,87.31
3115,107.33
3116,112.34
3117,100.74
3121,106.12
3122,85.74
3123,97.24
3124,101.51
3125,91.56
3126,97.44
3127,114.23
3129,86.95
3130,127.2
3132,111.62
3134,103.57
3135,99.56
3137,69.74
3138,114.13
3140,76.13
3144,105.78
3145,91.17
3146,108.08
3147,85.85
3148,96.91
3149,104.11
3150,112.45
3151,93.63
3152,104.06
3155,100.01
3156,109.02
3159,84.78
3161,96.55
3162,114.52
3163,87.11
3165,93.27
3172,97.95
3173,114.35
3176,93.71
3177,101.73
3179,105.16
3183,92.02
3186,105.06
3187,99.03
3189,110.07
3190,100.07
3192,114.23
3193,97.95
3194,116.41
3197,99.63
3198,89.69
3200,88.33
3201,114.8
3202,89.69
3204,97.37
3205,90.28
3206,111.99
3208,105.44
3210,101.42
3211,85.48
3212,125.54
3213,102.51
3214,109.14
3216,106.32
3219,115.07
3220,99.57
3221,87.31
3226,103.41
3227,89.76
3228,107.44
3229,90.39
3232,77.97
3233,96.51
3234,85.57
3236,96.57
3238,111.15
3239,105.53
3240,95.7
3247,112.19
3249,98.07
3252,118.61
3253,102.97
3254,105.3
3255,91.03
3256,115.9
3257,88.31
3262,101.32
3263,103.32
3264,88.52
3266,113.63
3267,91.29
3269,99.97
3272,110.39
3274,99.63
3275,116.61
3277,98.99
3279,95.62
3280,103.49
3283,92.73
3285,96.09
3287,80.24
3288,110.7
3290,99.54
3291,92.81
3298,114.96
3299,96.58
3302,99.65
3303,86.67
3304,101.7
3307,102.06
3309,83.42
3314,76.9
3316,115.07
3317,97.01
3319,95.75
3320,120.63
3321,98.03
3322,101.23
3324,97.92
3326,99.03
3329,110.26
3330,87.37
3331,120.25
3335,127.22
3337,86.64
3338,93.24
3339,94.06
3340,102.29
3341,94.25
3343,96.08
3346,96.81
3348,87.92
3351,98.46
3352,122.78
3355,92.59
3356,109.08
3358,96.24
3359,97.51
3360,101.11
3371,113.88
3372,102.54
3374,94.94
3377,117.63
3378,87.33
3380,96.19
3382,94.32
3386,81.46
3389,111.56
3391,108.99
3393,95.84
3394,99.35
3395,87.73
3397,107.44
3398,102.95
3399,77.64
3400,93.93
3404,99.2
3407,112.33
3409,112.71
3419,100.19
3421,88.1
3425,99.66
3427,85.95
3428,120.52
3429,118.91
3431,99.81
3435,94.2
3436,107.33
3439,101.46
3441,106.29
3442,120.52
3443,105.15
3444,98.81
3445,90.75
3446,112.71
3449,91.7
3453,91.51
3457,90.83
3460,104.62
3461,89.16
3462,85.07
3464,117.58
3465,82.02
3466,103.04
3467,101.78
3468,99.37
3469,97.94
3470,101.13
3472,108.66
3473,96.19
3475,88.89
3476,115.15
3478,106.44
3479,97.67
3483,83.01
3484,102.82
3485,100.04
3487,91.56
3488,109.18
3496,112.56
3497,100.15
3499,91.44
3500,75.28
3501,101.87
3504,88.04
3508,109.27
3511,92.31
3512,113.06
3515,99.4
3517,96.67
3518,113.11
3526,111.93
3528,112.2
3529,97.86
3530,117.55
3531,93.38
3532,118.54
3533,91.27
3534,81.44
3535,79.36
3536,89.71
3537,114.35
3538,83.9
3539,114.91
3540,103.81
3545,117.48
3546,89.72
3550,103.37
3551,88.65
3553,95.2
3554,104.62
3557,92.71
3558,116.25
3559,91.7
3561,98.54
3562,107.44
3563,83.53
3564,98.46
3565,90.75
3567,93.56
3571,98.46
3572,95.27
3574,90.21
3576,91.76
3577,121.11
3578,109.7
3579,87.39
3583,91.07
3585,90.32
3586,106.6
3587,111.74
3593,91.55
3594,112.97
3595,97.98
3599,95.99
3600,104.49
3601,108.66
3602,91.7
3604,86.35
3609,111.46
3610,95.21
3612,106.75
3614,132.28
3615,92.35
3617,110.33
3618,114.66
3619,111.61
3620,109.93
3621,94.75
3625,91.81
3626,108.7
3630,108.82
3631,96.22
3632,95.64
3633,93.18
3634,117.19
3637,96.5
3639,91.48
3640,117.15
3641,97.43
3644,116.79
3645,89.99
3646,93.28
3647,88.4
3648,108.11
3653,114.14
3654,116.57
3655,118.28
3659,99
3660,100.19
3662,119.54
3666,92.1
3668,85.06
3671,103.45
3673,95.57
3674,115.35
3675,89.71
3681,90.78
3682,109.88
3686,108.91
3687,96.12
3692,77.9
3695,119.45
3696,97.61
3699,117.12
3705,111.11
3707,80.88
3708,95.58
3709,115.31
3710,91.49
3712,76.66
3715,116.09
3716,80.45
3720,106.05
3722,80.88
3726,95.44
3728,88
3729,112.67
3731,103.65
3735,105.98
3736,102.13
3739,102.89
3741,114.26
3743,105.44
3744,89.25
3745,113.22
3746,98.15
3751,93.54
3753,80.77
3760,111
3761,86.35
3762,111.9
3763,93.05
3765,94.43
3768,108.84
3769,93.84
3770,115.26
3773,103.84
3774,90.37
3776,90.44
3778,83.58
3779,110
3780,116.09
3781,116.25
3782,104.23
3783,107.45
3784,106
3786,89.93
3789,106.95
3790,88.53
3793,109.97
3795,106.26
3797,88.84
3798,118.03
3800,111.69
3804,101.74
3810,90.99
3815,112.79
3816,101.74
3818,104.78
3824,106.86
3828,88.83
3830,101.03
3831,79.05
3832,73.17
3834,106.37
3835,95.48
3836,108.7
3838,91.91
3839,119.77
3840,107.77
3845,90.61
3846,110.9
3847,96.89
3849,73.07
3853,104.1
3855,105.38
3856,85.46
3864,76.48
3865,97.84
3866,108.85
3867,86.51
3868,111.69
3869,94.67
3871,105.42
3875,100.08
3876,94.39
3878,108.05
3879,101.65
3881,111.69
3883,108.11
3884,96.47
3886,110.58
3890,80.43
3893,83.36
3897,105.96
3901,87.47
3902,103.41
3913,116.02
3914,87.13
3916,86.92
3917,111.24
3924,106.47
3925,94.56
3928,88.31
3929,112.74
3932,83.04
3933,111.11
3934,82.87
3935,79.19
3936,99.99
3937,113.11
3938,86.3
3939,110.62
3943,77.3
3944,109.2
3945,106.84
3946,97.41
3947,113.18
3948,98.32
3949,109.02
3950,91.98
3951,110
3952,84.26
3953,110.63
3961,112.23
3962,91.66
3966,87.33
3967,107.15
3968,94.81
3969,115.54
3970,88.62
3971,98.2
3973,89.6
3974,110.21
3975,115.73
3977,178.77
3979,115.2
3985,91.36
3986,106.87
3988,106.09
3991,96.96
3992,99.05
3993,89.1
3994,109.96
3995,100.97
4005,104.98
4007,89.62
4008,107.27
4009,84.83
4010,82.79
4011,73.34
4012,86.39
4013,107.67
4015,113.43
4016,108.72
4018,110.52
4025,91.35
4026,110.86
4028,119.5
4029,88.7
4031,93.1
4032,107.74
4033,73.72
4034,116.19
4037,74.09
4038,110.57
4039,96.38
4041,90.88
4042,110.15
4043,91.79
4044,111.11
4045,85.65
4046,117.47
4047,75.97
4048,97.75
4049,110.32
4051,85.7
4052,116.48
4058,101.92
4062,104.15
4064,104.46
4067,95.89
4068,73.02
4070,88.91
4072,112.37
4074,124.54
4075,83.77
4076,120.94
4077,92.76
4078,109.85
4080,111.11
4082,111.34
4085,88.75
4086,122.65
4088,110.86
4089,88.65
4092,78.92
4094,92.26
4095,115.88
4096,83.77
4097,106.4
4102,82.42
4105,106.78
4107,115.46
4111,89.13
4112,108.37
4113,88.62
4114,124.79
4115,90.12
4116,115.25
4117,94.53
4118,102.78
4119,114.13
4120,102.38
4122,82.62
4125,91.99
4126,115.07
4129,109.65
4134,125.17
4137,79.63
4141,100.2
4142,100.69
4144,91.24
4145,106.47
4146,102.64
