id,price_doc
30666,2696788.0
30667,4171362.0
30668,9505660.0
30669,3841399.0
30670,2492031.0
30671,6506594.0
30672,16333773.0
30673,7324818.0
30674,8993343.0
30675,2009619.0
30676,7334254.0
30677,3371998.0
30678,7344550.0
30679,5701066.0
30680,4793540.0
30681,2393368.0
30682,8664549.0
30683,9737541.0
30684,3562348.0
30685,6573649.0
30686,9741108.0
30687,5103676.0
30688,4843385.0
30689,15812043.0
30690,36333640.0
30691,4705849.0
30692,4395562.0
30693,8475717.0
30694,5427299.0
30695,7741671.0
30696,6547684.0
30697,10338587.0
30698,4003144.0
30699,5468713.0
30700,5123450.0
30701,9444756.0
30702,6455128.0
30703,3780946.0
30704,12403016.0
30705,6695534.0
30706,27810452.0
30707,3980470.0
30708,11323746.0
30709,5825286.0
30710,5004752.0
30711,4495061.0
30712,4014380.0
30713,7112128.0
30714,6543707.0
30715,3699720.0
30716,10406565.0
30717,5598512.0
30718,6221343.0
30719,13882032.0
30720,4868336.0
30721,4282853.0
30722,7972510.0
30723,6832632.0
30724,11539029.0
30725,6141864.0
30726,10532589.0
30727,10214924.0
30728,10790530.0
30729,3781108.0
30730,4431402.0
30731,6011082.0
30732,2918959.0
30733,6621303.0
30734,6889841.0
30735,5507695.0
30736,6149876.0
30737,5091032.0
30738,5283416.0
30739,3571570.0
30740,6233066.0
30741,10089775.0
30742,4029243.0
30743,5124106.0
30744,8759196.0
30745,6212858.0
30746,5531815.0
30747,12335589.0
30748,17739140.0
30749,6052032.0
30750,6843360.0
30751,3531658.0
30752,7836978.0
30753,9771366.0
30754,4358188.0
30755,4402174.0
30756,6999909.0
30757,4324557.0
30758,10017731.0
30759,5698255.0
30760,4198986.0
30761,8931019.0
30762,6654690.0
30763,13256538.0
30764,5585010.0
30765,5557567.0
30766,3878083.0
30767,8226714.0
30768,4388450.0
30769,7207076.0
30770,6410094.0
30771,3129278.0
30772,7910090.0
30773,7591072.0
30774,5144725.0
30775,8526159.0
30776,5106684.0
30777,6182790.0
30778,8502700.0
30779,6850530.0
30780,7826170.0
30781,6921328.0
30782,4679980.0
30783,5020082.0
30784,3686681.0
30785,4811233.0
30786,4232322.0
30787,5873712.0
30788,5126339.0
30789,6030398.0
30790,5700032.0
30791,10718653.0
30792,6693063.0
30793,8706071.0
30794,16742627.0
30795,8909462.0
30796,7739014.0
30797,16451993.0
30798,2673192.0
30799,8596629.0
30800,9777406.0
30801,5991680.0
30802,8699125.0
30803,3808947.0
30804,3487850.0
30805,10670290.0
30806,7189180.0
30807,5414922.0
30808,10730067.0
30809,4768814.0
30810,8818589.0
30811,4376360.0
30812,5387354.0
30813,3441070.0
30814,2656685.0
30815,4018260.0
30816,8147061.0
30817,1984344.0
30818,7720371.0
30819,9807683.0
30820,3877617.0
30821,18029836.0
30822,8323656.0
30823,7496704.0
30824,3589193.0
30825,4747636.0
30826,8239481.0
30827,5239120.0
30828,5030875.0
30829,5157792.0
30830,9220691.0
30831,6459888.0
30832,4754119.0
30833,5036727.0
30834,3832222.0
30835,3769410.0
30836,6797925.0
30837,5752502.0
30838,4082660.0
30839,5998730.0
30840,9936816.0
30841,9094270.0
30842,6804508.0
30843,5289708.0
30844,7528472.0
30845,8352314.0
30846,4478288.0
30847,5387087.0
30848,8737846.0
30849,4203522.0
30850,3755248.0
30851,4425308.0
30852,7111905.0
30853,3941848.0
30854,4636830.0
30855,7690770.0
30856,5994790.0
30857,2274881.0
30858,4280628.0
30859,5700723.0
30860,5103223.0
30861,8932773.0
30862,6628462.0
30863,4854034.0
30864,7077459.0
30865,9931624.0
30866,7119370.0
30867,5644424.0
30868,8415117.0
30869,5947526.0
30870,2373361.0
30871,6635084.0
30872,4163886.0
30873,3487192.0
30874,3082612.0
30875,4552712.0
30876,5058370.0
30877,11083078.0
30878,5183568.0
30879,8157542.0
30880,6033384.0
30881,1984344.0
30882,10378695.0
30883,3595195.0
30884,5226889.0
30885,4630594.0
30886,7100668.0
30887,4277363.0
30888,3919839.0
30889,4071004.0
30890,5678996.0
30891,3826700.0
30892,3892998.0
30893,4333610.0
30894,5402382.0
30895,4250168.0
30896,5679668.0
30897,8396335.0
30898,7676364.0
30899,5826791.0
30900,3406746.0
30901,6439166.0
30902,1995856.0
30903,5626956.0
30904,7386570.0
30905,5173527.0
30906,4758428.0
30907,10236261.0
30908,4649480.0
30909,14108121.0
30910,6564120.0
30911,3584219.0
30912,5570524.0
30913,16718885.0
30914,4435897.0
30915,4809466.0
30916,5100994.0
30917,8761410.0
30918,5371087.0
30919,4394167.0
30920,4923506.0
30921,3911072.0
30922,4936063.0
30923,3464030.0
30924,5007988.0
30925,14897366.0
30926,6074647.0
30927,6686281.0
30928,3744980.0
30929,5033754.0
30930,7650084.0
30931,11638895.0
30932,4753471.0
30933,4439896.0
30934,14702254.0
30935,7456426.0
30936,6696690.0
30937,9041415.0
30938,3883846.0
30939,10645022.0
30940,7132444.0
30941,6112880.0
30942,3430994.0
30943,6748710.0
30944,4790154.0
30945,2824978.0
30946,10765470.0
30947,7084867.0
30948,7968588.0
30949,5829937.0
30950,4398259.0
30951,18368968.0
30952,7504501.0
30953,6518550.0
30954,4726840.0
30955,6525224.0
30956,4935550.0
30957,4929919.0
30958,25660684.0
30959,8032572.0
30960,5605174.0
30961,6488940.0
30962,9533440.0
30963,3670106.0
30964,3466191.0
30965,6248808.0
30966,9185058.0
30967,7911636.0
30968,3565982.0
30969,3132980.0
30970,6726170.0
30971,11190539.0
30972,3094154.0
30973,4852072.0
30974,5033010.0
30975,7638500.0
30976,4967452.0
30977,7032153.0
30978,7362356.0
30979,3569190.0
30980,6341416.0
30981,5656700.0
30982,7168860.0
30983,3467668.0
30984,5173522.0
30985,3604694.0
30986,10078620.0
30987,9470208.0
30988,6322088.0
30989,6610312.0
30990,13454054.0
30991,8661244.0
30992,2913716.0
30993,6253936.0
30994,5105404.0
30995,6291570.0
30996,5557402.0
30997,7688922.0
30998,5007855.0
30999,5765666.0
31000,5737128.0
31001,6113452.0
31002,8969309.0
31003,7899294.0
31004,4588196.0
31005,3088123.0
31006,7725402.0
31007,4415894.0
31008,4821540.0
31009,4304510.0
31010,6226679.0
31011,4110950.0
31012,5685006.0
31013,6341169.0
31014,10117970.0
31015,6280904.0
31016,4040826.0
31017,9195628.0
31018,4304937.0
31019,4665120.0
31020,7579324.0
31021,12207884.0
31022,19658784.0
31023,9431596.0
31024,4381926.0
31025,5368506.0
31026,6129488.0
31027,4432540.0
31028,2725147.0
31029,5786958.0
31030,6828164.0
31031,8961716.0
31032,9420665.0
31033,7867275.0
31034,5544470.0
31035,10472513.0
31036,5977846.0
31037,26643680.0
31038,4205883.0
31039,9093472.0
31040,5434146.0
31041,4276376.0
31042,3494712.0
31043,6081313.0
31044,7164944.0
31045,7115562.0
31046,15899049.0
31047,7360726.0
31048,4713934.0
31049,4959042.0
31050,7229987.0
31051,6084916.0
31052,3342753.0
31053,18182724.0
31054,5820132.0
31055,4114732.0
31056,12975312.0
31057,4673852.0
31058,6306678.0
31059,2469906.0
31060,7151359.0
31061,6109600.0
31062,6130810.0
31063,3505738.0
31064,5239166.0
31065,10417170.0
31066,4462858.0
31067,5621774.0
31068,4007548.0
31069,5165821.0
31070,4444752.0
31071,3344535.0
31072,6715844.0
31073,1984344.0
31074,7838734.0
31075,6392488.0
31076,4964606.0
31077,5535583.0
31078,4146426.0
31079,4485623.0
31080,6573222.0
31081,3147136.0
31082,8831508.0
31083,4649786.0
31084,9211726.0
31085,12104706.0
31086,3452384.0
31087,4716344.0
31088,5437862.0
31089,5944180.0
31090,35169860.0
31091,2856670.0
31092,6778433.0
31093,6473666.0
31094,6371156.0
31095,4563214.0
31096,19744424.0
31097,7632282.0
31098,11196688.0
31099,19429680.0
31100,4337592.0
31101,3580683.0
31102,6191742.0
31103,9057916.0
31104,5011123.0
31105,7744780.0
31106,4374995.0
31107,1774621.0
31108,7066372.0
31109,4389656.0
31110,9330698.0
31111,10948546.0
31112,5007526.0
31113,3444981.0
31114,3966639.0
31115,5068490.0
31116,5275078.0
31117,5795612.0
31118,3344127.0
31119,3840765.0
31120,5623356.0
31121,6202262.0
31122,5710272.0
31123,4230236.0
31124,5693578.0
31125,10558818.0
31126,18332148.0
31127,5258718.0
31128,4993186.0
31129,4137156.0
31130,12371073.0
31131,7153576.0
31132,9102843.0
31133,7999600.0
31134,6049262.0
31135,8522614.0
31136,6119338.0
31137,4424126.0
31138,6995298.0
31139,3895152.0
31140,7414228.0
31141,4514458.0
31142,9538533.0
31143,5464615.0
31144,3606950.0
31145,4810756.0
31146,4891895.0
31147,7995520.0
31148,6394408.0
31149,2011211.0
31150,8737846.0
31151,3058902.0
31152,7728931.0
31153,4632512.0
31154,14925551.0
31155,5446312.0
31156,5065842.0
31157,4346711.0
31158,6814503.0
31159,5567800.0
31160,6042966.0
31161,3236939.0
31162,5223077.0
31163,4893594.0
31164,5819538.0
31165,6595364.0
31166,4945964.0
31167,5705248.0
31168,9525843.0
31169,4044940.0
31170,4916064.0
31171,10841941.0
31172,4631217.0
31173,7896681.0
31174,7570626.0
31175,13635046.0
31176,4593411.0
31177,8548272.0
31178,4159604.0
31179,4446897.0
31180,4120382.0
31181,7183958.0
31182,4617832.0
31183,8104540.0
31184,5509124.0
31185,4620277.0
31186,7094502.0
31187,3615105.0
31188,4230236.0
31189,5482672.0
31190,6159004.0
31191,11195023.0
31192,3410497.0
31193,5281088.0
31194,9330734.0
31195,5004518.0
31196,4391289.0
31197,13039718.0
31198,4400054.0
31199,6819658.0
31200,9888358.0
31201,3422158.0
31202,3526663.0
31203,6221912.0
31204,3650286.0
31205,7929599.0
31206,5451342.0
31207,3801094.0
31208,3968610.0
31209,3901892.0
31210,5377560.0
31211,6885828.0
31212,5351366.0
31213,11145253.0
31214,6849844.0
31215,4338329.0
31216,5173522.0
31217,7200872.0
31218,8215518.0
31219,3649492.0
31220,7117428.0
31221,3438397.0
31222,6336846.0
31223,9402301.0
31224,5712336.0
31225,10433814.0
31226,5654671.0
31227,9246368.0
31228,9443765.0
31229,4393588.0
31230,5094446.0
31231,4689242.0
31232,8283508.0
31233,6383082.0
31234,5752742.0
31235,4615934.0
31236,6030478.0
31237,9697470.0
31238,6517605.0
31239,10244132.0
31240,6546541.0
31241,6355112.0
31242,7135308.0
31243,3496029.0
31244,7192046.0
31245,7038923.0
31246,6548714.0
31247,5015134.0
31248,6953680.0
31249,9293382.0
31250,5278148.0
31251,7074308.0
31252,6007925.0
31253,7111444.0
31254,5730162.0
31255,11971854.0
31256,6243834.0
31257,4524298.0
31258,6973536.0
31259,13737531.0
31260,7687046.0
31261,32333196.0
31262,5173527.0
31263,6279305.0
31264,3536130.0
31265,11459303.0
31266,6512112.0
31267,3800010.0
31268,4181303.0
31269,6712265.0
31270,4668854.0
31271,5008724.0
31272,15609060.0
31273,5202262.0
31274,4966974.0
31275,5659182.0
31276,5362856.0
31277,3523909.0
31278,14110058.0
31279,16370577.0
31280,4858586.0
31281,7156503.0
31282,11844706.0
31283,6075220.0
31284,2856382.0
31285,5487191.0
31286,8231588.0
31287,10334033.0
31288,4282465.0
31289,7749050.0
31290,5562816.0
31291,6768543.0
31292,3691472.0
31293,7177726.0
31294,3787702.0
31295,15758271.0
31296,9285143.0
31297,5938672.0
31298,3735371.0
31299,9339832.0
31300,6250847.0
31301,6260720.0
31302,4308748.0
31303,6320364.0
31304,6338236.0
31305,7909064.0
31306,3071173.0
31307,5577792.0
31308,7799808.0
31309,8123236.0
31310,55754236.0
31311,5151515.0
31312,4153966.0
31313,8006744.0
31314,6580737.0
31315,10218022.0
31316,11866731.0
31317,15674157.0
31318,8386628.0
31319,6900145.0
31320,5329436.0
31321,6954954.0
31322,6999909.0
31323,7303968.0
31324,3450156.0
31325,5192558.0
31326,4404942.0
31327,7066318.0
31328,15554375.0
31329,4561744.0
31330,10305512.0
31331,8391180.0
31332,5539375.0
31333,4487681.0
31334,4100488.0
31335,8205174.0
31336,8739429.0
31337,6796927.0
31338,4244335.0
31339,4328534.0
31340,3903604.0
31341,9408437.0
31342,4038541.0
31343,3493553.0
31344,3983425.0
31345,4540390.0
31346,3497556.0
31347,7991754.0
31348,11386468.0
31349,6748376.0
31350,3429401.0
31351,5557578.0
31352,10082465.0
31353,4847756.0
31354,6590566.0
31355,8094946.0
31356,4311898.0
31357,5194756.0
31358,2779238.0
31359,6136970.0
31360,12171916.0
31361,4818612.0
31362,9772037.0
31363,4606396.0
31364,3444958.0
31365,3485895.0
31366,5997438.0
31367,9898302.0
31368,6180486.0
31369,4221012.0
31370,9360895.0
31371,8474553.0
31372,7344753.0
31373,3964691.0
31374,5318322.0
31375,6331488.0
31376,6759750.0
31377,8711569.0
31378,4977905.0
31379,22997656.0
31380,4094552.0
31381,8883169.0
31382,5698260.0
31383,6511846.0
31384,20698532.0
31385,9388145.0
31386,8554029.0
31387,9095155.0
31388,4955520.0
31389,4332536.0
31390,6373872.0
31391,4503050.0
31392,6458804.0
31393,7783780.0
31394,4464123.0
31395,4150018.0
31396,6503386.0
31397,6851896.0
31398,2676789.0
31399,10048599.0
31400,4098534.0
31401,9075694.0
31402,9707167.0
31403,5240455.0
31404,4042634.0
31405,3872672.0
31406,5619652.0
31407,3411213.0
31408,5822797.0
31409,2667167.0
31410,8534001.0
31411,7617694.0
31412,10898002.0
31413,6812320.0
31414,3314978.0
31415,15040376.0
31416,5653609.0
31417,3017850.0
31418,3588142.0
31419,8478045.0
31420,10023676.0
31421,5756321.0
31422,5346260.0
31423,7274583.0
31424,15673380.0
31425,5133482.0
31426,4464821.0
31427,5502136.0
31428,8374296.0
31429,16694731.0
31430,4487484.0
31431,4583884.0
31432,4279342.0
31433,5301020.0
31434,3606648.0
31435,10156331.0
31436,8610783.0
31437,12448426.0
31438,8594915.0
31439,11665832.0
31440,6078936.0
31441,6464172.0
31442,7003956.0
31443,4963300.0
31444,2712074.0
31445,9720729.0
31446,13421145.0
31447,4177102.0
31448,6978706.0
31449,6421248.0
31450,7260790.0
31451,6867996.0
31452,11788720.0
31453,2818135.0
31454,5598624.0
31455,6327402.0
31456,5239166.0
31457,5052776.0
31458,16980616.0
31459,6264089.0
31460,5295158.0
31461,3861140.0
31462,3775559.0
31463,4736406.0
31464,5433850.0
31465,4367570.0
31466,37109808.0
31467,3382943.0
31468,13565887.0
31469,5215402.0
31470,4909107.0
31471,11257525.0
31472,2721814.0
31473,7213423.0
31474,3909640.0
31475,5913737.0
31476,14292322.0
31477,6619618.0
31478,4750340.0
31479,4113452.0
31480,9929938.0
31481,7866578.0
31482,10447036.0
31483,7452345.0
31484,6400272.0
31485,3845009.0
31486,3147493.0
31487,4868118.0
31488,15102900.0
31489,7838098.0
31490,3746881.0
31491,5055688.0
31492,7803945.0
31493,8730590.0
31494,5382922.0
31495,4939034.0
31496,2726064.0
31497,4746667.0
31498,5948331.0
31499,10390797.0
31500,10388281.0
31501,8049742.0
31502,9022809.0
31503,5211862.0
31504,8342546.0
31505,16595171.0
31506,6809474.0
31507,6492121.0
31508,6141050.0
31509,5409090.0
31510,5819344.0
31511,5302748.0
31512,5526147.0
31513,22085268.0
31514,23257208.0
31515,2290579.0
31516,13002911.0
31517,5053982.0
31518,3616878.0
31519,5673578.0
31520,5878369.0
31521,4687954.0
31522,4208206.0
31523,6085920.0
31524,7892118.0
31525,8923544.0
31526,5202422.0
31527,7018090.0
31528,2941255.0
31529,5379982.0
31530,6438160.0
31531,7696362.0
31532,5183316.0
31533,15864063.0
31534,7806096.0
31535,9596783.0
31536,8443245.0
31537,4101118.0
31538,4678918.0
31539,3673376.0
31540,9270526.0
31541,2774301.0
31542,4699296.0
31543,3625487.0
31544,5268874.0
31545,7330646.0
31546,13064389.0
31547,5936968.0
31548,4441112.0
31549,5167284.0
31550,4694678.0
31551,5276426.0
31552,5839002.0
31553,5235140.0
31554,7828842.0
31555,3823041.0
31556,8369561.0
31557,5848766.0
31558,10305944.0
31559,2803005.0
31560,8075739.0
31561,6785658.0
31562,25864460.0
31563,4257016.0
31564,5869932.0
31565,9076075.0
31566,5857742.0
31567,16887240.0
31568,5923632.0
31569,7348810.0
31570,6457258.0
31571,4911388.0
31572,3264633.0
31573,4520209.0
31574,8991799.0
31575,5141992.0
31576,5956358.0
31577,4743734.0
31578,8182966.0
31579,4620700.0
31580,5681163.0
31581,4752596.0
31582,4934698.0
31583,7720835.0
31584,3882727.0
31585,6862980.0
31586,12236885.0
31587,14228159.0
31588,9145864.0
31589,3651880.0
31590,4876900.0
31591,5003640.0
31592,7179814.0
31593,6601808.0
31594,6074444.0
31595,4465626.0
31596,3788778.0
31597,5718741.0
31598,3709166.0
31599,6137151.0
31600,6756476.0
31601,18953652.0
31602,5226016.0
31603,8642811.0
31604,2484675.0
31605,5295158.0
31606,6145960.0
31607,8733588.0
31608,5162359.0
31609,3780051.0
31610,8232012.0
31611,5345715.0
31612,4660330.0
31613,3985682.0
31614,12600065.0
31615,9584308.0
31616,8568162.0
31617,4239998.0
31618,6863903.0
31619,7500280.0
31620,4227482.0
31621,5112678.0
31622,26437900.0
31623,7392426.0
31624,4250578.0
31625,8504695.0
31626,4370716.0
31627,6606153.0
31628,8692366.0
31629,8137130.0
31630,3603344.0
31631,5853346.0
31632,13470899.0
31633,5244460.0
31634,7996556.0
31635,13611556.0
31636,6826758.0
31637,4873813.0
31638,8454154.0
31639,3520879.0
31640,8785549.0
31641,3347701.0
31642,2964640.0
31643,5707185.0
31644,9300421.0
31645,5118216.0
31646,8277119.0
31647,3601574.0
31648,8965255.0
31649,5474155.0
31650,6938292.0
31651,10079196.0
31652,5945490.0
31653,4938032.0
31654,4139023.0
31655,4018686.0
31656,21255728.0
31657,6918219.0
31658,4403656.0
31659,7363212.0
31660,4779362.0
31661,5090221.0
31662,6927118.0
31663,3344127.0
31664,3773791.0
31665,4738584.0
31666,4298718.0
31667,7815132.0
31668,9690480.0
31669,8658023.0
31670,6786428.0
31671,4695211.0
31672,7898903.0
31673,4145557.0
31674,6493260.0
31675,6737128.0
31676,6909080.0
31677,4145920.0
31678,4569620.0
31679,7241380.0
31680,7129072.0
31681,5716500.0
31682,3348234.0
31683,6891504.0
31684,4882368.0
31685,3514281.0
31686,8791583.0
31687,11133738.0
31688,9595209.0
31689,3680512.0
31690,8359334.0
31691,3717276.0
31692,4632498.0
31693,5566722.0
31694,7510673.0
31695,7077108.0
31696,3308992.0
31697,4561108.0
31698,3353180.0
31699,4798370.0
31700,3830336.0
31701,8506910.0
31702,3807505.0
31703,4016559.0
31704,6631592.0
31705,7370160.0
31706,5048244.0
31707,10025243.0
31708,7435832.0
31709,4617726.0
31710,11870693.0
31711,7691629.0
31712,6419718.0
31713,5170302.0
31714,5321788.0
31715,5287841.0
31716,5574058.0
31717,10969700.0
31718,4922027.0
31719,6800740.0
31720,1973166.0
31721,4463961.0
31722,5683602.0
31723,5257886.0
31724,5179106.0
31725,5415536.0
31726,12797609.0
31727,4248482.0
31728,4943846.0
31729,5789287.0
31730,3395834.0
31731,7513194.0
31732,8100816.0
31733,2481816.0
31734,4421052.0
31735,2907792.0
31736,6185905.0
31737,4440206.0
31738,5213368.0
31739,6498929.0
31740,7083442.0
31741,10130831.0
31742,12904281.0
31743,7056553.0
31744,3712691.0
31745,3705903.0
31746,9228010.0
31747,5125650.0
31748,15405097.0
31749,4354457.0
31750,8036280.0
31751,7409012.0
31752,4646134.0
31753,4316044.0
31754,4529106.0
31755,8337846.0
31756,2132222.0
31757,4110104.0
31758,6351052.0
31759,5600167.0
31760,5864824.0
31761,10685952.0
31762,2793496.0
31763,10804823.0
31764,4638834.0
31765,4381847.0
31766,7123064.0
31767,3336332.0
31768,7188728.0
31769,9827213.0
31770,3886546.0
31771,3895152.0
31772,6161024.0
31773,5427848.0
31774,6947138.0
31775,9466723.0
31776,2009541.0
31777,4011674.0
31778,10752398.0
31779,9437733.0
31780,7135840.0
31781,6373028.0
31782,4059664.0
31783,3003812.0
31784,5007067.0
31785,4440934.0
31786,4655852.0
31787,6798301.0
31788,5149172.0
31789,5871786.0
31790,3671898.0
31791,8837169.0
31792,7571046.0
31793,7864214.0
31794,7165320.0
31795,4816333.0
31796,4237436.0
31797,9889452.0
31798,8325926.0
31799,4480578.0
31800,5290858.0
31801,3362785.0
31802,6860722.0
31803,6572552.0
31804,5166556.0
31805,3516758.0
31806,5846056.0
31807,6173823.0
31808,8521875.0
31809,6357621.0
31810,3952554.0
31811,5143450.0
31812,5385392.0
31813,5945189.0
31814,5295284.0
31815,5750905.0
31816,4583220.0
31817,3532287.0
31818,6644968.0
31819,6140524.0
31820,10864380.0
31821,13811832.0
31822,4111225.0
31823,4187066.0
31824,3083652.0
31825,4491710.0
31826,4773528.0
31827,7876171.0
31828,5153446.0
31829,6145978.0
31830,5860686.0
31831,3549587.0
31832,7165518.0
31833,11038648.0
31834,6840470.0
31835,4789716.0
31836,5859602.0
31837,3233030.0
31838,6358366.0
31839,4095205.0
31840,7215990.0
31841,4760838.0
31842,6089752.0
31843,3514281.0
31844,5850886.0
31845,8224353.0
31846,4671160.0
31847,4967344.0
31848,5110490.0
31849,9689778.0
31850,6457739.0
31851,11881951.0
31852,7510673.0
31853,8917146.0
31854,6542864.0
31855,4643543.0
31856,5904382.0
31857,9078707.0
31858,11896328.0
31859,34787244.0
31860,6849902.0
31861,12026048.0
31862,7273564.0
31863,10030255.0
31864,3110058.0
31865,3987580.0
31866,2949468.0
31867,7781583.0
31868,3377576.0
31869,8405829.0
31870,3330775.0
31871,4977046.0
31872,12489284.0
31873,6292722.0
31874,4793202.0
31875,4964914.0
31876,4888062.0
31877,22669932.0
31878,3356431.0
31879,6007581.0
31880,7867486.0
31881,4831713.0
31882,8724506.0
31883,4744232.0
31884,5950254.0
31885,4901786.0
31886,4984346.0
31887,7090870.0
31888,4268919.0
31889,11849903.0
31890,4714420.0
31891,2853912.0
31892,3673190.0
31893,10333008.0
31894,7692164.0
31895,3424335.0
31896,3678158.0
31897,3315607.0
31898,3885872.0
31899,3793128.0
31900,4791845.0
31901,6921460.0
31902,6476142.0
31903,4008867.0
31904,4588280.0
31905,6884252.0
31906,4059029.0
31907,3607872.0
31908,3627247.0
31909,4096029.0
31910,3901892.0
31911,3649412.0
31912,5827214.0
31913,3398555.0
31914,6208902.0
31915,7158524.0
31916,4742721.0
31917,4589764.0
31918,4270072.0
31919,6734405.0
31920,4118862.0
31921,2991590.0
31922,4892548.0
31923,9372936.0
31924,7269000.0
31925,6138925.0
31926,9529950.0
31927,8239481.0
31928,6376158.0
31929,14887992.0
31930,8184472.0
31931,4818736.0
31932,7425373.0
31933,6593188.0
31934,5007884.0
31935,5381844.0
31936,3807251.0
31937,5852191.0
31938,4967718.0
31939,3855194.0
31940,7708967.0
31941,23923088.0
31942,4784676.0
31943,6068284.0
31944,3490372.0
31945,4456764.0
31946,5699054.0
31947,8676952.0
31948,6134126.0
31949,7396805.0
31950,9384134.0
31951,4675092.0
31952,5684604.0
31953,3761022.0
31954,10549095.0
31955,3321908.0
31956,6801446.0
31957,4183306.0
31958,5168960.0
31959,9929522.0
31960,5871058.0
31961,7390712.0
31962,4717689.0
31963,6021324.0
31964,5014924.0
31965,6088085.0
31966,13551250.0
31967,9954818.0
31968,5531056.0
31969,16861328.0
31970,4144770.0
31971,3983794.0
31972,5129812.0
31973,4426541.0
31974,6654462.0
31975,3720237.0
31976,4662144.0
31977,10368565.0
31978,5031834.0
31979,5012031.0
31980,5006661.0
31981,5670462.0
31982,5865736.0
31983,9595099.0
31984,5561729.0
31985,4547887.0
31986,4110950.0
31987,5996174.0
31988,6347122.0
31989,11034669.0
31990,3705698.0
31991,8941535.0
31992,4897473.0
31993,5815161.0
31994,7155930.0
31995,6126012.0
31996,9708352.0
31997,5176700.0
31998,3610802.0
31999,5114580.0
32000,5818706.0
32001,56085624.0
32002,20131968.0
32003,8273512.0
32004,7038050.0
32005,5006026.0
32006,14593434.0
32007,9283974.0
32008,5861435.0
32009,3595572.0
32010,6745525.0
32011,4704283.0
32012,1995856.0
32013,4705158.0
32014,4391687.0
32015,7272835.0
32016,6762336.0
32017,8670897.0
32018,5031772.0
32019,6308368.0
32020,5145102.0
32021,7755504.0
32022,5278072.0
32023,3755248.0
32024,6140524.0
32025,5204287.0
32026,4941070.0
32027,4653149.0
